imei,order,lon,lat
000013612345680,99,76.25359,10.1235
000013612345681,99,76.4675,10.02117
000013612345682,99,76.51308,10.03366
000013612345683,99,76.24005,10.13409
000013612345684,99,76.26159,10.10792
000013612345685,99,76.29065,9.99357
000013612345686,99,76.31914,10.01034
000013612345687,99,76.31546,10.006
000013612345688,99,76.34431,10.01858
000013612345689,99,76.34483,10.11594
000013612345690,99,76.35708,10.15823
000013612345691,99,76.31794,10.02986
000013612345692,99,76.33603,10.03251
000013612345678,100,76.2665,10.09247
000013612345680,100,76.25366,10.12342
000013612345681,100,76.46779,10.02105
000013612345682,100,76.513,10.03365
000013612345683,100,76.24023,10.13378
000013612345684,100,76.26151,10.10817
000013612345685,100,76.29077,9.9937
000013612345686,100,76.31906,10.01029
000013612345687,100,76.31547,10.00602
000013612345688,100,76.3435,10.01826
000013612345689,100,76.34467,10.11635
000013612345690,100,76.35694,10.15812
000013612345691,100,76.31802,10.0299
000013612345692,100,76.33598,10.03283
000013612345678,101,76.26648,10.09271
000013612345680,101,76.25388,10.12316
000013612345681,101,76.46796,10.021
000013612345682,101,76.51293,10.03364
000013612345683,101,76.24038,10.13351
000013612345684,101,76.26146,10.10839
000013612345685,101,76.29083,9.99376
000013612345686,101,76.31892,10.01025
000013612345687,101,76.31548,10.00606
000013612345688,101,76.34342,10.01823
000013612345689,101,76.34463,10.11644
000013612345690,101,76.3566,10.1579
000013612345691,101,76.31804,10.02991
000013612345692,101,76.33591,10.03313
000013612345678,102,76.26646,10.09287
000013612345680,102,76.25395,10.12308
000013612345681,102,76.46799,10.021
000013612345682,102,76.51288,10.03363
000013612345683,102,76.24056,10.13318
000013612345684,102,76.26142,10.10857
000013612345685,102,76.29091,9.99383
000013612345686,102,76.31878,10.01022
000013612345687,102,76.31549,10.00609
000013612345688,102,76.34334,10.0182
000013612345689,102,76.34458,10.11654
000013612345690,102,76.35639,10.15777
000013612345691,102,76.31813,10.02993
000013612345692,102,76.33588,10.03335
000013612345678,103,76.26645,10.09295
000013612345680,103,76.25402,10.123
000013612345681,103,76.46809,10.021
000013612345682,103,76.51283,10.03361
000013612345683,103,76.2407,10.13293
000013612345684,103,76.26138,10.10871
000013612345685,103,76.29198,9.99495
000013612345686,103,76.31873,10.01021
000013612345687,103,76.3155,10.00611
000013612345688,103,76.3432,10.01817
000013612345689,103,76.34452,10.11665
000013612345690,103,76.35605,10.15758
000013612345691,103,76.31822,10.02994
000013612345692,103,76.33584,10.03353
000013612345678,104,76.26643,10.09317
000013612345680,104,76.25425,10.12274
000013612345681,104,76.46826,10.02103
000013612345682,104,76.51279,10.03358
000013612345683,104,76.24095,10.13249
000013612345684,104,76.26132,10.10889
000013612345685,104,76.2921,9.99506
000013612345686,104,76.31869,10.01019
000013612345687,104,76.31551,10.00641
000013612345688,104,76.34309,10.01817
000013612345689,104,76.3441,10.11742
000013612345690,104,76.35556,10.1573
000013612345691,104,76.31825,10.02994
000013612345692,104,76.3357627,10.0335111
000013612345678,105,76.26642,10.09328
000013612345680,105,76.25435,10.12263
000013612345681,105,76.46845,10.02107
000013612345682,105,76.51276,10.03355
000013612345683,105,76.24097,10.13245
000013612345684,105,76.26128,10.10898
000013612345685,105,76.29219,9.99514
000013612345686,105,76.31866,10.01018
000013612345687,105,76.31553,10.00678
000013612345688,105,76.3429816,10.018188
000013612345689,105,76.3438,10.11799
000013612345690,105,76.35544,10.15723
000013612345691,105,76.3183,10.02995
000013612345692,105,76.33576,10.03351
000013612345678,106,76.2664,10.09342
000013612345680,106,76.25441,10.12257
000013612345681,106,76.4686,10.02108
000013612345682,106,76.51269,10.0334
000013612345683,106,76.24106,10.13226
000013612345684,106,76.26122,10.10911
000013612345685,106,76.29254,9.99541
000013612345686,106,76.31862,10.01017
000013612345687,106,76.31555,10.00696
000013612345688,106,76.34298,10.01819
000013612345689,106,76.34362,10.11831
000013612345690,106,76.35525,10.15712
000013612345691,106,76.31836,10.02995
000013612345692,106,76.33573,10.03351
000013612345678,107,76.26636,10.09357
000013612345680,107,76.25445,10.12252
000013612345681,107,76.46877,10.02108
000013612345682,107,76.51263,10.03333
000013612345683,107,76.2413,10.13179
000013612345684,107,76.26112,10.10934
000013612345685,107,76.29308,9.99582
000013612345686,107,76.31858,10.01016
000013612345687,107,76.31558,10.00709
000013612345688,107,76.34293,10.01807
000013612345689,107,76.34336,10.11877
000013612345690,107,76.35519,10.15708
000013612345691,107,76.31842,10.02994
000013612345692,107,76.33571,10.03351
000013612345678,108,76.26631,10.09369
000013612345680,108,76.25449,10.12245
000013612345681,108,76.46894,10.02108
000013612345682,108,76.5126,10.03327
000013612345683,108,76.24153,10.13134
000013612345684,108,76.26107,10.10947
000013612345685,108,76.29315,9.99587
000013612345686,108,76.31832,10.01004
000013612345687,108,76.31599,10.0082
000013612345688,108,76.34287,10.01792
000013612345689,108,76.34313,10.11918
000013612345690,108,76.35503,10.15695
000013612345691,108,76.31851,10.02994
000013612345692,108,76.3357,10.03352
000013612345678,109,76.26627,10.09379
000013612345680,109,76.25451,10.12241
000013612345681,109,76.46898,10.02108
000013612345682,109,76.51258,10.03325
000013612345683,109,76.24162,10.13116
000013612345684,109,76.26101,10.10967
000013612345685,109,76.29362,9.99622
000013612345686,109,76.31814,10.00997
000013612345687,109,76.316,10.00822
000013612345688,109,76.34279,10.01788
000013612345689,109,76.34283,10.11968
000013612345690,109,76.35496,10.15688
000013612345691,109,76.31859,10.02992
000013612345692,109,76.33568,10.03354
000013612345678,110,76.26617,10.09397
000013612345680,110,76.25453,10.12234
000013612345681,110,76.46938,10.02102
000013612345682,110,76.51257,10.03323
000013612345683,110,76.24181,10.13082
000013612345684,110,76.26096,10.10993
000013612345685,110,76.29379,9.99634
000013612345686,110,76.31802,10.00993
000013612345687,110,76.31606,10.00831
000013612345688,110,76.34264,10.01768
000013612345689,110,76.34261,10.11994
000013612345690,110,76.35491,10.15679
000013612345691,110,76.31865,10.02991
000013612345692,110,76.33565,10.03358
000013612345678,111,76.26606,10.09416
000013612345680,111,76.25461,10.12208
000013612345681,111,76.46993,10.02096
000013612345682,111,76.51249,10.03318
000013612345683,111,76.24193,10.1306
000013612345684,111,76.26091,10.11015
000013612345685,111,76.294,9.99649
000013612345686,111,76.31787,10.00988
000013612345687,111,76.31611,10.00837
000013612345688,111,76.34259,10.01762
000013612345689,111,76.34236,10.12029
000013612345690,111,76.35477,10.15656
000013612345691,111,76.31872,10.0299
000013612345692,111,76.33563,10.03362
000013612345678,112,76.26601,10.09426
000013612345680,112,76.25462,10.12205
000013612345681,112,76.47007,10.02094
000013612345682,112,76.51243,10.03315
000013612345683,112,76.24206,10.13035
000013612345684,112,76.26081,10.11043
000013612345685,112,76.29429,9.99669
000013612345686,112,76.31764,10.00981
000013612345687,112,76.31629,10.00866
000013612345688,112,76.34254,10.01754
000013612345689,112,76.34151,10.12141
000013612345690,112,76.35463,10.15628
000013612345691,112,76.31877,10.02989
000013612345692,112,76.3356,10.03368
000013612345678,113,76.26596,10.09438
000013612345680,113,76.25466,10.12196
000013612345681,113,76.47031,10.0209
000013612345682,113,76.51236,10.03313
000013612345683,113,76.24207,10.13032
000013612345684,113,76.26073,10.11066
000013612345685,113,76.29455,9.99687
000013612345686,113,76.3176,10.00979
000013612345687,113,76.31637,10.00876
000013612345688,113,76.34249,10.01746
000013612345689,113,76.3413,10.1217
000013612345690,113,76.3545,10.15594
000013612345691,113,76.3188,10.02989
000013612345692,113,76.33559,10.03371
000013612345678,114,76.26593,10.09447
000013612345680,114,76.25472,10.12179
000013612345681,114,76.47054,10.02087
000013612345682,114,76.51232,10.03312
000013612345683,114,76.24221,10.13002
000013612345684,114,76.26066,10.11087
000013612345685,114,76.29488,9.99712
000013612345686,114,76.31757,10.00978
000013612345687,114,76.31644,10.00886
000013612345688,114,76.34239,10.01731
000013612345689,114,76.34119,10.12185
000013612345690,114,76.35445,10.15573
000013612345691,114,76.31888,10.02989
000013612345692,114,76.33558,10.03374
000013612345678,115,76.2659,10.09456
000013612345680,115,76.25483,10.12152
000013612345681,115,76.47068,10.02083
000013612345682,115,76.51225,10.03311
000013612345683,115,76.24247,10.12942
000013612345684,115,76.26058,10.11119
000013612345685,115,76.29542,9.99754
000013612345686,115,76.31751,10.00974
000013612345687,115,76.31654,10.00897
000013612345688,115,76.34237,10.01728
000013612345689,115,76.3407,10.12257
000013612345690,115,76.35442,10.1556
000013612345691,115,76.31906,10.02989
000013612345692,115,76.33555,10.0338
000013612345678,116,76.26587,10.09464
000013612345680,116,76.25488,10.12143
000013612345681,116,76.47088,10.02077
000013612345682,116,76.51214,10.03312
000013612345683,116,76.24266,10.12897
000013612345684,116,76.26054,10.11138
000013612345685,116,76.29613,9.99811
000013612345686,116,76.31748,10.00972
000013612345687,116,76.31661,10.00903
000013612345688,116,76.34227,10.01713
000013612345689,116,76.34069,10.12258
000013612345690,116,76.3544,10.15548
000013612345691,116,76.31917,10.02989
000013612345692,116,76.33553,10.03383
000013612345678,117,76.26583,10.09483
000013612345680,117,76.25491,10.12133
000013612345681,117,76.47096,10.02074
000013612345682,117,76.51179,10.03314
000013612345683,117,76.24281,10.12857
000013612345684,117,76.26047,10.11167
000013612345685,117,76.29628,9.99822
000013612345686,117,76.31722,10.00946
000013612345687,117,76.31669,10.00909
000013612345688,117,76.34221,10.01699
000013612345689,117,76.34063,10.12267
000013612345690,117,76.3544,10.15544
000013612345691,117,76.31928,10.02991
000013612345692,117,76.3355,10.03386
000013612345678,118,76.26581,10.09492
000013612345680,118,76.25494,10.12124
000013612345681,118,76.4711,10.0207
000013612345682,118,76.51151,10.03313
000013612345683,118,76.2429,10.12832
000013612345684,118,76.26042,10.11204
000013612345685,118,76.29663,9.99853
000013612345686,118,76.31717,10.00942
000013612345687,118,76.31674,10.00913
000013612345688,118,76.34213,10.01681
000013612345689,118,76.34031,10.12317
000013612345690,118,76.35444,10.15513
000013612345691,118,76.31936,10.02992
000013612345692,118,76.33547,10.0339
000013612345678,119,76.26579,10.09505
000013612345680,119,76.25497,10.12112
000013612345681,119,76.47119,10.02068
000013612345682,119,76.51115,10.03312
000013612345683,119,76.243,10.12802
000013612345684,119,76.26041,10.11208
000013612345685,119,76.29719,9.99902
000013612345686,119,76.31702,10.00931
000013612345687,119,76.31685,10.00921
000013612345688,119,76.34207,10.01668
000013612345689,119,76.34025,10.12325
000013612345690,119,76.35445,10.1551
000013612345691,119,76.31945,10.02994
000013612345692,119,76.33542,10.03394
000013612345678,120,76.26576,10.09523
000013612345680,120,76.25501,10.12096
000013612345681,120,76.47138,10.02066
000013612345682,120,76.51088,10.03309
000013612345683,120,76.24304,10.12786
000013612345684,120,76.26032,10.11251
000013612345685,120,76.29765,9.99942
000013612345686,120,76.31685,10.00921
000013612345687,120,76.31702,10.00931
000013612345688,120,76.34203,10.01659
000013612345689,120,76.34019,10.12334
000013612345690,120,76.35447,10.15497
000013612345691,120,76.31949,10.02995
000013612345692,120,76.33531,10.03403
000013612345678,121,76.26574,10.09537
000013612345680,121,76.25503,10.12082
000013612345681,121,76.47151,10.02066
000013612345682,121,76.51066,10.03305
000013612345683,121,76.24308,10.12777
000013612345684,121,76.2603,10.11261
000013612345685,121,76.29794,9.99966
000013612345686,121,76.31674,10.00913
000013612345687,121,76.31717,10.00942
000013612345688,121,76.34195,10.01635
000013612345689,121,76.34012,10.12346
000013612345690,121,76.35451,10.15477
000013612345691,121,76.31955,10.02997
000013612345692,121,76.33528,10.03405
000013612345678,122,76.26571,10.09555
000013612345680,122,76.25506,10.12069
000013612345681,122,76.47165,10.02068
000013612345682,122,76.51037,10.03296
000013612345683,122,76.24313,10.12767
000013612345684,122,76.26029,10.11269
000013612345685,122,76.29816,9.99985
000013612345686,122,76.31669,10.00909
000013612345687,122,76.31722,10.00946
000013612345688,122,76.3418759,10.0161344
000013612345689,122,76.34008,10.12353
000013612345690,122,76.35451,10.15475
000013612345691,122,76.31958,10.02999
000013612345692,122,76.33525,10.03408
000013612345678,123,76.2657,10.09564
000013612345680,123,76.25513,10.12034
000013612345681,123,76.47183,10.02073
000013612345682,123,76.51013,10.0329
000013612345683,123,76.24321,10.12757
000013612345684,123,76.2602,10.11309
000013612345685,123,76.29837,9.99996
000013612345686,123,76.31661,10.00903
000013612345687,123,76.31748,10.00972
000013612345688,123,76.34188,10.01613
000013612345689,123,76.34005,10.12359
000013612345690,123,76.35463,10.15404
000013612345691,123,76.31963,10.03001
000013612345692,123,76.33521,10.03411
000013612345678,124,76.2657,10.09567
000013612345680,124,76.25517,10.12023
000013612345681,124,76.47204,10.0208
000013612345682,124,76.50979,10.03279
000013612345683,124,76.2433,10.12743
000013612345684,124,76.26014,10.11338
000013612345685,124,76.29841,10
000013612345686,124,76.31654,10.00897
000013612345687,124,76.31751,10.00974
000013612345688,124,76.34178,10.01604
000013612345689,124,76.34001,10.1237
000013612345690,124,76.35467,10.15378
000013612345691,124,76.31967,10.03004
000013612345692,124,76.33517,10.03414
000013612345678,125,76.26567,10.09579
000013612345680,125,76.25519,10.12019
000013612345681,125,76.47302,10.02113
000013612345682,125,76.50948,10.03271
000013612345683,125,76.24337,10.12733
000013612345684,125,76.26009,10.11356
000013612345685,125,76.29895,10.00041
000013612345686,125,76.31644,10.00886
000013612345687,125,76.31757,10.00978
000013612345688,125,76.34171,10.01596
000013612345689,125,76.33996,10.12383
000013612345690,125,76.35471,10.15351
000013612345691,125,76.31974,10.03008
000013612345692,125,76.33512,10.03418
000013612345678,126,76.26565,10.09586
000013612345680,126,76.25522,10.12016
000013612345681,126,76.47359,10.02131
000013612345682,126,76.50935,10.0327
000013612345683,126,76.24339,10.12731
000013612345684,126,76.26002,10.11379
000013612345685,126,76.29911,10.00051
000013612345686,126,76.31637,10.00876
000013612345687,126,76.3176,10.00979
000013612345688,126,76.34162,10.01589
000013612345689,126,76.33993,10.1239
000013612345690,126,76.35472,10.15327
000013612345691,126,76.31992,10.03019
000013612345692,126,76.33507,10.03423
000013612345678,127,76.26562,10.09595
000013612345680,127,76.25529,10.1201
000013612345681,127,76.47407,10.02148
000013612345682,127,76.50916,10.03269
000013612345683,127,76.24343,10.12722
000013612345684,127,76.25997,10.11392
000013612345685,127,76.29923,10.00057
000013612345686,127,76.31629,10.00866
000013612345687,127,76.31764,10.00981
000013612345688,127,76.34154,10.01585
000013612345689,127,76.33992,10.12397
000013612345690,127,76.35472,10.15311
000013612345691,127,76.32006,10.03027
000013612345692,127,76.33504,10.03427
000013612345678,128,76.26561,10.09596
000013612345680,128,76.25547,10.11997
000013612345681,128,76.47452,10.0216
000013612345682,128,76.50892,10.03267
000013612345683,128,76.24343,10.12721
000013612345684,128,76.25992,10.11402
000013612345685,128,76.29937,10.00065
000013612345686,128,76.31611,10.00837
000013612345687,128,76.31787,10.00988
000013612345688,128,76.34147,10.01579
000013612345689,128,76.33991,10.12405
000013612345690,128,76.3547,10.15296
000013612345691,128,76.32008,10.03029
000013612345692,128,76.33499,10.03433
000013612345678,129,76.26556,10.09617
000013612345680,129,76.25554,10.11992
000013612345681,129,76.47495,10.02175
000013612345682,129,76.5086,10.0327
000013612345683,129,76.24348,10.12711
000013612345684,129,76.25984,10.11421
000013612345685,129,76.2995,10.00073
000013612345686,129,76.31606,10.00831
000013612345687,129,76.31802,10.00993
000013612345688,129,76.34128,10.01575
000013612345689,129,76.33987,10.12432
000013612345690,129,76.35468,10.15276
000013612345691,129,76.32022,10.03036
000013612345692,129,76.3349,10.03444
000013612345678,130,76.26554,10.09627
000013612345680,130,76.25561,10.11984
000013612345681,130,76.47536,10.02186
000013612345682,130,76.50836,10.03271
000013612345683,130,76.24352,10.12698
000013612345684,130,76.25974,10.11437
000013612345685,130,76.29957,10.00076
000013612345686,130,76.316,10.00822
000013612345687,130,76.31814,10.00997
000013612345688,130,76.34051,10.01557
000013612345689,130,76.33987,10.12445
000013612345690,130,76.35465,10.15262
000013612345691,130,76.32043,10.03048
000013612345692,130,76.33478,10.03458
000013612345678,131,76.26543,10.09671
000013612345680,131,76.25569,10.11974
000013612345681,131,76.47546,10.02189
000013612345682,131,76.50785,10.03274
000013612345683,131,76.24359,10.12675
000013612345684,131,76.25964,10.11452
000013612345685,131,76.29968,10.00083
000013612345686,131,76.31599,10.0082
000013612345687,131,76.31832,10.01004
000013612345688,131,76.34021,10.01553
000013612345689,131,76.33988,10.12455
000013612345690,131,76.35454,10.15223
000013612345691,131,76.32053,10.03054
000013612345692,131,76.33469,10.0347
000013612345678,132,76.26538,10.0969
000013612345680,132,76.25574,10.11967
000013612345681,132,76.47549,10.0219
000013612345682,132,76.50737,10.03276
000013612345683,132,76.24359,10.12674
000013612345684,132,76.25963,10.11454
000013612345685,132,76.29976,10.00087
000013612345686,132,76.31558,10.00709
000013612345687,132,76.31858,10.01016
000013612345688,132,76.33996,10.01546
000013612345689,132,76.3399,10.12466
000013612345690,132,76.35437,10.15167
000013612345691,132,76.32054,10.03054
000013612345692,132,76.33467,10.03475
000013612345678,133,76.26531,10.09715
000013612345680,133,76.25578,10.1196
000013612345681,133,76.47561,10.02196
000013612345682,133,76.50707,10.03277
000013612345683,133,76.24369,10.12642
000013612345684,133,76.25953,10.11467
000013612345685,133,76.29985,10.00092
000013612345686,133,76.31555,10.00696
000013612345687,133,76.31862,10.01017
000013612345688,133,76.33993,10.01545
000013612345689,133,76.33992,10.12477
000013612345690,133,76.35429,10.1514
000013612345691,133,76.32063,10.03061
000013612345692,133,76.33464,10.03478
000013612345678,134,76.26531,10.09716
000013612345680,134,76.2558,10.11958
000013612345681,134,76.47636,10.02249
000013612345682,134,76.5068,10.03278
000013612345683,134,76.24383,10.12593
000013612345684,134,76.25952,10.1147
000013612345685,134,76.30004,10.001
000013612345686,134,76.31553,10.00678
000013612345687,134,76.31866,10.01018
000013612345688,134,76.33928,10.01518
000013612345689,134,76.33996,10.12491
000013612345690,134,76.35427,10.15131
000013612345691,134,76.32072,10.03068
000013612345692,134,76.33461,10.03481
000013612345678,135,76.26524,10.09737
000013612345680,135,76.25587,10.11947
000013612345681,135,76.47693,10.02291
000013612345682,135,76.50666,10.0328
000013612345683,135,76.24392,10.12562
000013612345684,135,76.25942,10.11481
000013612345685,135,76.30025,10.00109
000013612345686,135,76.31551,10.00641
000013612345687,135,76.31869,10.01019
000013612345688,135,76.33898,10.01507
000013612345689,135,76.34002,10.12503
000013612345690,135,76.35424,10.15115
000013612345691,135,76.32075,10.0307
000013612345692,135,76.3346,10.03482
000013612345678,136,76.2652,10.09749
000013612345680,136,76.25596,10.11928
000013612345681,136,76.47735,10.02322
000013612345682,136,76.50654,10.03282
000013612345683,136,76.24398,10.12544
000013612345684,136,76.25935,10.1149
000013612345685,136,76.30051,10.00118
000013612345686,136,76.3155,10.00611
000013612345687,136,76.31873,10.01021
000013612345688,136,76.3389,10.01503
000013612345689,136,76.34007,10.12513
000013612345690,136,76.3542,10.15094
000013612345691,136,76.3208,10.03074
000013612345692,136,76.33459,10.03482
000013612345678,137,76.26513,10.0977
000013612345680,137,76.25604,10.11909
000013612345681,137,76.47791,10.02354
000013612345682,137,76.50634,10.03286
000013612345683,137,76.24399,10.12538
000013612345684,137,76.25931,10.11495
000013612345685,137,76.30057,10.0012
000013612345686,137,76.31549,10.00609
000013612345687,137,76.31878,10.01022
000013612345688,137,76.33884,10.01501
000013612345689,137,76.34011,10.1252
000013612345690,137,76.35417,10.15076
000013612345691,137,76.32088,10.0308
000013612345692,137,76.33458,10.03482
000013612345678,138,76.26508,10.0978
000013612345680,138,76.25608,10.11896
000013612345681,138,76.47817,10.02368
000013612345682,138,76.50615,10.0329
000013612345683,138,76.24409,10.12509
000013612345684,138,76.25919,10.11509
000013612345685,138,76.30101,10.00126
000013612345686,138,76.31548,10.00606
000013612345687,138,76.31892,10.01025
000013612345688,138,76.3387,10.01495
000013612345689,138,76.34015,10.12525
000013612345690,138,76.35415,10.15056
000013612345691,138,76.32102,10.03091
000013612345692,138,76.33457,10.03482
000013612345678,139,76.26502,10.09797
000013612345680,139,76.25611,10.11886
000013612345681,139,76.47849,10.0238
000013612345682,139,76.50584,10.03293
000013612345683,139,76.24414,10.12497
000013612345684,139,76.25907,10.11523
000013612345685,139,76.30131,10.00131
000013612345686,139,76.31547,10.00602
000013612345687,139,76.31906,10.01029
000013612345688,139,76.3386,10.01491
000013612345689,139,76.34019,10.12531
000013612345690,139,76.35414,10.15024
000013612345691,139,76.32107,10.03095
000013612345692,139,76.33453,10.03481
000013612345678,140,76.26488,10.09832
000013612345680,140,76.25614,10.11874
000013612345681,140,76.47894,10.02394
000013612345682,140,76.50543,10.03295
000013612345683,140,76.2442,10.12484
000013612345684,140,76.25902,10.1153
000013612345685,140,76.30171,10.00139
000013612345686,140,76.31546,10.006
000013612345687,140,76.31914,10.01034
000013612345688,140,76.33856,10.0149
000013612345689,140,76.34035,10.12549
000013612345690,140,76.35412,10.14993
000013612345691,140,76.32116,10.03104
000013612345692,140,76.33449,10.0348
000013612345678,141,76.26485,10.09838
000013612345680,141,76.25617,10.11858
000013612345681,141,76.47914,10.02399
000013612345682,141,76.50517,10.03297
000013612345683,141,76.24424,10.12477
000013612345684,141,76.25896,10.11537
000013612345685,141,76.30203,10.00145
000013612345686,141,76.31545,10.00597
000013612345687,141,76.31914,10.01035
000013612345688,141,76.33847,10.01489
000013612345689,141,76.3406,10.12577
000013612345690,141,76.35411,10.14952
000013612345691,141,76.32122,10.03109
000013612345692,141,76.33446,10.0348
000013612345678,142,76.26471,10.09871
000013612345680,142,76.25631,10.11802
000013612345681,142,76.4792,10.02402
000013612345682,142,76.50476,10.03297
000013612345683,142,76.24426,10.12474
000013612345684,142,76.25887,10.1155
000013612345685,142,76.30211,10.00147
000013612345686,142,76.31543,10.00595
000013612345687,142,76.31918,10.01037
000013612345688,142,76.33839,10.01488
000013612345689,142,76.34158,10.12683
000013612345690,142,76.35411,10.14936
000013612345691,142,76.32142,10.03131
000013612345692,142,76.33444,10.03481
000013612345678,143,76.26454,10.09911
000013612345680,143,76.25635,10.11787
000013612345681,143,76.47951,10.02413
000013612345682,143,76.50454,10.03297
000013612345683,143,76.24434,10.12459
000013612345684,143,76.25885,10.11552
000013612345685,143,76.30237,10.00154
000013612345686,143,76.31541,10.00593
000013612345687,143,76.31939,10.01045
000013612345688,143,76.33832,10.01489
000013612345689,143,76.3417,10.12697
000013612345690,143,76.3541,10.14928
000013612345691,143,76.32159,10.03151
000013612345692,143,76.33439,10.03482
000013612345678,144,76.26445,10.09933
000013612345680,144,76.2564,10.11773
000013612345681,144,76.47961,10.02416
000013612345682,144,76.50425,10.03299
000013612345683,144,76.2446,10.12421
000013612345684,144,76.25884,10.11554
000013612345685,144,76.30269,10.00161
000013612345686,144,76.31535,10.00585
000013612345687,144,76.31992,10.01062
000013612345688,144,76.3382,10.0149
000013612345689,144,76.34194,10.1272
000013612345690,144,76.35409,10.14894
000013612345691,144,76.32168,10.0316
000013612345692,144,76.33435,10.03484
000013612345678,145,76.26444,10.09936
000013612345680,145,76.25649,10.1175
000013612345681,145,76.4797,10.02418
000013612345682,145,76.50403,10.03305
000013612345683,145,76.24476,10.12394
000013612345684,145,76.25876,10.11567
000013612345685,145,76.30298,10.0017
000013612345686,145,76.31525,10.0058
000013612345687,145,76.32013,10.01066
000013612345688,145,76.33813,10.01491
000013612345689,145,76.34213,10.12737
000013612345690,145,76.35407,10.1487
000013612345691,145,76.32172,10.03163
000013612345692,145,76.33432,10.03486
000013612345678,146,76.26439,10.09951
000013612345680,146,76.25657,10.11737
000013612345681,146,76.47974,10.02418
000013612345682,146,76.50389,10.0331
000013612345683,146,76.24484,10.12381
000013612345684,146,76.25871,10.11576
000013612345685,146,76.30309,10.00173
000013612345686,146,76.31514,10.00575
000013612345687,146,76.32039,10.01073
000013612345688,146,76.33781,10.01501
000013612345689,146,76.34261,10.12786
000013612345690,146,76.35405,10.14858
000013612345691,146,76.32176,10.03166
000013612345692,146,76.33428,10.0349
000013612345678,147,76.26425,10.09989
000013612345680,147,76.25662,10.1173
000013612345681,147,76.47982,10.02417
000013612345682,147,76.50363,10.03322
000013612345683,147,76.24502,10.1235
000013612345684,147,76.25868,10.11583
000013612345685,147,76.30323,10.00178
000013612345686,147,76.31502,10.00569
000013612345687,147,76.32041,10.01074
000013612345688,147,76.3375,10.01512
000013612345689,147,76.34281,10.12809
000013612345690,147,76.35403,10.14849
000013612345691,147,76.32184,10.03172
000013612345692,147,76.33425,10.03494
000013612345678,148,76.26417,10.10006
000013612345680,148,76.25668,10.11724
000013612345681,148,76.47996,10.02413
000013612345682,148,76.50335,10.03332
000013612345683,148,76.2453,10.12297
000013612345684,148,76.25864,10.11591
000013612345685,148,76.30335,10.00182
000013612345686,148,76.31488,10.00563
000013612345687,148,76.32063,10.0108
000013612345688,148,76.33738,10.01515
000013612345689,148,76.34332,10.12861
000013612345690,148,76.354,10.14836
000013612345691,148,76.32191,10.03176
000013612345692,148,76.33423,10.03498
000013612345678,149,76.26405,10.10035
000013612345680,149,76.25713,10.11695
000013612345681,149,76.48015,10.02407
000013612345682,149,76.50306,10.03338
000013612345683,149,76.24556,10.12309
000013612345684,149,76.25859,10.11599
000013612345685,149,76.30346,10.0019
000013612345686,149,76.31468,10.00554
000013612345687,149,76.3208,10.01085
000013612345688,149,76.33721,10.01518
000013612345689,149,76.34412,10.12938
000013612345690,149,76.35396,10.14823
000013612345691,149,76.32199,10.03183
000013612345692,149,76.33415,10.03514
000013612345678,150,76.26403,10.10041
000013612345680,150,76.25743,10.11675
000013612345681,150,76.48033,10.024
000013612345682,150,76.50284,10.03344
000013612345683,150,76.24568,10.12319
000013612345684,150,76.25855,10.11605
000013612345685,150,76.3034618,10.001898
000013612345686,150,76.31467,10.00554
000013612345687,150,76.32105,10.01093
000013612345688,150,76.33716,10.01518
000013612345689,150,76.34415,10.12941
000013612345690,150,76.35386,10.14794
000013612345691,150,76.32204,10.03186
000013612345692,150,76.3340604,10.0352396
000013612345678,151,76.26399,10.10051
000013612345680,151,76.25759,10.11667
000013612345681,151,76.48047,10.02392
000013612345682,151,76.50259,10.0335
000013612345683,151,76.24579,10.12326
000013612345684,151,76.2585,10.11614
000013612345685,151,76.3035,10.00192
000013612345686,151,76.31448,10.00547
000013612345687,151,76.32116,10.01094
000013612345688,151,76.33709,10.01518
000013612345689,151,76.34428,10.12954
000013612345690,151,76.3537,10.14749
000013612345691,151,76.32212,10.0319
000013612345692,151,76.33406,10.03524
000013612345678,152,76.26392,10.1007
000013612345680,152,76.25771,10.11663
000013612345681,152,76.48068,10.02378
000013612345682,152,76.50237,10.03358
000013612345683,152,76.24592,10.12332
000013612345684,152,76.25843,10.11624
000013612345685,152,76.30358,10.00199
000013612345686,152,76.31443,10.00544
000013612345687,152,76.32129,10.011
000013612345688,152,76.33703,10.01518
000013612345689,152,76.34443,10.12966
000013612345690,152,76.35352,10.14691
000013612345691,152,76.32218,10.03193
000013612345692,152,76.33395,10.03507
000013612345678,153,76.2639,10.10076
000013612345680,153,76.25783,10.11658
000013612345681,153,76.48093,10.02359
000013612345682,153,76.50213,10.03371
000013612345683,153,76.24607,10.12339
000013612345684,153,76.25833,10.11633
000013612345685,153,76.30365,10.00205
000013612345686,153,76.31434,10.00541
000013612345687,153,76.32136,10.01103
000013612345688,153,76.33697,10.01517
000013612345689,153,76.34464,10.12982
000013612345690,153,76.35338,10.1465
000013612345691,153,76.32222,10.03195
000013612345692,153,76.33395,10.03506
000013612345678,154,76.26386,10.1009
000013612345680,154,76.25796,10.11654
000013612345681,154,76.48118,10.02342
000013612345682,154,76.50205,10.03381
000013612345683,154,76.2463,10.12347
000013612345684,154,76.25821,10.11641
000013612345685,154,76.30372,10.00212
000013612345686,154,76.31418,10.00535
